depth,acumulative
2,0.0021536252692031586
3,0.008614501076812634
4,0.015793251974156496
5,0.02297200287150036
6,0.03374012921751615
7,0.04450825556353195
8,0.054558506819813356
9,0.06532663316582915
10,0.07824838478104809
11,0.09547738693467336
12,0.10983488872936109
13,0.12849964106245512
14,0.14931801866475233
15,0.1715721464465183
16,0.18592964824120603
17,0.2074659009332376
18,0.22828427853553482
19,0.24766690595836324
20,0.2605886575735822
21,0.2799712849964106
22,0.3072505384063173
23,0.33596554199569273
24,0.3474515434314429
25,0.36683417085427134
26,0.38765254845656855
27,0.40344580043072503
28,0.42426417803302224
29,0.44077530509691315
30,0.4623115577889447
31,0.4809763101220388
32,0.49246231155778897
33,0.511127063890883
34,0.5247666905958364
35,0.5384063173007897
36,0.5513280689160086
37,0.5628140703517588
38,0.5778894472361809
39,0.5915290739411343
40,0.6015793251974156
41,0.6145010768126346
42,0.6317300789662599
43,0.6410624551328069
44,0.6503948312993539
45,0.6625987078248384
46,0.6712132089016511
47,0.6798277099784638
48,0.6877243359655419
49,0.6934673366834171
50,0.6992103374012921
51,0.7020818377602297
52,0.7106963388370423
53,0.719310839913855
54,0.7264895908111989
55,0.7358219669777458
56,0.7394113424264178
57,0.7451543431442929
58,0.7487437185929648
59,0.7544867193108399
60,0.7623833452979182
61,0.7717157214644652
62,0.7788944723618091
63,0.7853553481694185
64,0.7882268485283561
65,0.7954055994256999
66,0.8025843503230438
67,0.8054558506819813
68,0.8104809763101221
69,0.8155061019382628
70,0.8198133524766691
71,0.8212491026561378
72,0.826992103374013
73,0.8312993539124193
74,0.8356066044508256
75,0.8391959798994975
76,0.8413496051687006
77,0.8463747307968413
78,0.8478104809763102
79,0.8506819813352476
80,0.8528356066044508
81,0.8578607322325915
82,0.8585786073223259
83,0.8607322325915291
84,0.8636037329504667
85,0.8664752333094041
86,0.8693467336683417
87,0.8722182340272793
88,0.8743718592964824
89,0.8786791098348887
90,0.8801148600143575
91,0.8815506101938263
92,0.882986360373295
93,0.8880114860014358
94,0.8923187365398421
95,0.8966259870782484
96,0.8994974874371859
97,0.9023689877961235
98,0.9038047379755922
99,0.9045226130653267
100,0.905240488155061
101,0.9081119885139985
102,0.9102656137832017
103,0.9109834888729361
105,0.914572864321608
106,0.9174443646805456
107,0.9203158650394831
108,0.9253409906676239
109,0.927494615936827
110,0.9289303661162958
111,0.9325197415649676
112,0.9346733668341709
113,0.9368269921033741
114,0.9375448671931084
115,0.9389806173725772
116,0.9396984924623115
117,0.9404163675520459
118,0.9418521177315147
120,0.9425699928212491
122,0.9440057430007178
123,0.9468772433596554
126,0.9483129935391242
127,0.9490308686288585
128,0.949748743718593
130,0.9511844938980617
131,0.9519023689877961
133,0.9526202440775305
134,0.9533381191672649
135,0.9547738693467337
136,0.955491744436468
138,0.9569274946159368
139,0.95908111988514
140,0.9597989949748744
142,0.9605168700646087
143,0.9619526202440776
144,0.9633883704235463
146,0.9641062455132807
147,0.9655419956927495
148,0.9662598707824839
149,0.9676956209619526
152,0.9698492462311558
153,0.9705671213208902
154,0.9712849964106246
155,0.9720028715003589
161,0.9734386216798278
162,0.9741564967695621
163,0.9748743718592965
166,0.9763101220387652
169,0.9784637473079684
170,0.9791816223977028
173,0.9798994974874372
179,0.9820531227566404
180,0.9827709978463748
181,0.9834888729361091
184,0.9849246231155779
188,0.9856424982053122
190,0.9863603732950467
193,0.9877961234745154
196,0.9885139985642498
197,0.9892318736539842
208,0.9899497487437185
215,0.990667623833453
219,0.9913854989231874
224,0.9921033740129217
225,0.9928212491026561
237,0.9935391241923905
242,0.994256999282125
243,0.9949748743718593
247,0.9956927494615937
266,0.9964106245513281
284,0.9971284996410624
286,0.9978463747307968
295,0.9985642498205313
315,0.9992821249102656
316,1.0
