quality,acumulative
0,0.0001465630954125751
2,0.00021984464311886268
3,0.00043968928623772536
6,0.0007328154770628756
7,0.0009526601201817383
8,0.0010259416678880258
9,0.0016854755972446139
11,0.0017587571449509014
12,0.0021984464311886266
13,0.002271727978894914
14,0.0023450095266012018
15,0.0033709511944892277
16,0.0034442327421955153
17,0.003517514289901803
18,0.004983145244027554
19,0.005056426791733842
20,0.005202989887146416
21,0.00630221310274073
22,0.00659533929356588
23,0.0066686208412721675
24,0.0077678440568664815
25,0.007841125604572768
26,0.008060970247691632
27,0.010332698226586546
28,0.010552542869705408
29,0.01077238751282427
30,0.012164736919243734
31,0.012384581562362598
32,0.012677707753187748
33,0.013703649421075773
34,0.013850212516488348
36,0.015169280375201525
37,0.015315843470614099
38,0.015535688113732963
39,0.017587571449509013
41,0.017880697640334165
42,0.01949289168987249
44,0.01978601788069764
45,0.021837901216473693
46,0.02191118276417998
47,0.02220430895500513
48,0.02520885241096292
49,0.025355415506375496
50,0.025648541697200645
51,0.028653085153158436
52,0.028946211343983584
53,0.02938590063022131
54,0.03253700718159167
55,0.03261028872929796
56,0.03326982265865455
57,0.037227026234794076
58,0.03752015242561923
59,0.03781327861644438
60,0.04125751135863989
61,0.04147735600175876
62,0.04191704528799648
63,0.04558112267331086
65,0.0459475304118423
66,0.04975817089256925
67,0.04997801553568811
68,0.05056426791733842
69,0.05606038399530998
70,0.056280228638428846
71,0.056939762567785435
72,0.0606771215008061
73,0.06089696614392496
74,0.0618496262641067
75,0.06609995603107138
77,0.06690605305584053
78,0.07181591675216181
79,0.07188919829986809
80,0.07254873222922469
81,0.07723875128242709
82,0.07745859592554595
83,0.07811812985490253
84,0.08405393521911182
85,0.08456690605305583
86,0.08551956617323758
87,0.08976989594020225
88,0.08984317748790854
89,0.09028286677414626
90,0.09680492452000586
91,0.09709805071083101
92,0.09761102154477502
93,0.10354682690898431
94,0.10383995309980946
95,0.10515902095852264
96,0.11102154477502565
97,0.11138795251355708
98,0.11300014656309541
99,1.0
