quality,acumulative
0,0.001448225923244026
1,0.0065170166545981175
2,0.008689355539464157
3,0.010137581462708182
4,0.010861694424330196
5,0.012309920347574221
6,0.01882693700217234
7,0.022447501810282405
9,0.027516292541636494
10,0.0333091962346126
11,0.03548153511947864
12,0.03765387400434468
13,0.041998551774076756
14,0.04489500362056481
15,0.0499637943519189
16,0.05286024619840695
17,0.056480811006517015
18,0.05937726285300507
19,0.06154960173787111
20,0.06299782766111513
21,0.06734250543084722
22,0.06879073135409124
23,0.07241129616220131
24,0.07603186097031137
25,0.08254887762490949
26,0.08399710354815351
27,0.08689355539464157
28,0.09051412020275162
29,0.09558291093410572
30,0.10065170166545981
31,0.10354815351194786
32,0.10861694424330195
33,0.11440984793627806
34,0.1173062997827661
35,0.1223750905141202
36,0.12527154236060825
37,0.12961622013034033
38,0.13106444605358436
39,0.13758146270818247
40,0.14192614047791455
41,0.14699493120926865
42,0.15278783490224476
43,0.1549601737871108
44,0.16002896451846488
45,0.16727009413468502
46,0.17016654598117306
47,0.17089065894279507
48,0.17668356263577117
49,0.1788559015206372
50,0.17958001448225924
51,0.18392469225199132
52,0.18682114409847936
53,0.1882693700217234
54,0.19623461259956554
55,0.1998551774076756
56,0.20202751629254165
57,0.21216509775524983
58,0.2165097755249819
59,0.21868211440984794
60,0.22375090514120202
61,0.2280955829109341
62,0.22954380883417813
63,0.23678493845039827
65,0.23968139029688632
66,0.24547429398986242
67,0.24692251991310643
68,0.24764663287472846
69,0.2556118754525706
70,0.25850832729905865
71,0.2628530050687907
72,0.2650253439536568
73,0.2657494569152788
74,0.2679217958001448
75,0.27371469949312094
76,0.27661115133960895
77,0.2809558291093411
78,0.2845763939174511
79,0.28602461984069516
80,0.28819695872556117
81,0.2939898624185373
82,0.2954380883417813
83,0.2968863142650253
84,0.30123099203475745
85,0.30340333091962346
86,0.30629978276611153
87,0.3113685734974656
88,0.3128167994207096
89,0.3157132512671977
90,0.3229543808834178
91,0.32512671976828383
92,0.3280231716147719
93,0.33526430123099205
94,0.33671252715423605
95,0.3396089790007241
96,0.3425054308472122
97,0.3432295438088342
98,0.3461259956553222
99,1.0
