depth,acumulative
1,0.000724112961622013
2,0.002896451846488052
3,0.005792903692976104
4,0.00724112961622013
5,0.01448225923244026
6,0.01882693700217234
7,0.023171614771904415
8,0.03475742215785663
9,0.04489500362056481
10,0.05286024619840695
11,0.06734250543084722
12,0.07385952208544533
13,0.08761766835626358
14,0.10282404055032585
15,0.11151339608979001
16,0.12671976828385229
17,0.14337436640115858
18,0.16437364228819695
19,0.1875452570601014
20,0.20347574221578565
21,0.22085445329471398
22,0.23533671252715424
23,0.2556118754525706
24,0.279507603186097
25,0.2997827661115134
26,0.31788559015206375
27,0.3388848660391021
28,0.3548153511947864
29,0.3736422881969587
30,0.3931933381607531
31,0.4163649529326575
32,0.4330195510499638
33,0.45981173062997827
34,0.4721216509775525
35,0.4960173787110789
36,0.5090514120202752
37,0.5322230267921796
38,0.5488776249094859
39,0.5662563359884142
40,0.5850832729905865
41,0.6010137581462708
42,0.6212889210716872
43,0.6430123099203475
44,0.664011585807386
45,0.6755973931933381
46,0.6835626357711803
47,0.6994931209268646
48,0.719768283852281
49,0.7299058653149891
50,0.7422157856625634
51,0.7545257060101376
52,0.7719044170890659
53,0.779869659666908
54,0.7914554670528603
55,0.8008689355539464
56,0.8110065170166546
57,0.8175235336712527
58,0.8276611151339609
59,0.835626357711803
60,0.8443157132512672
61,0.8493845039826213
62,0.8559015206372194
63,0.8624185372918175
64,0.8711078928312816
65,0.8769007965242578
66,0.8834178131788559
67,0.889210716871832
68,0.8913830557566981
69,0.8950036205648081
70,0.9000724112961622
71,0.9051412020275162
72,0.9094858797972484
73,0.9131064446053584
74,0.9167270094134685
75,0.9188993482983345
76,0.9225199131064447
77,0.9246922519913107
78,0.9304851556842868
79,0.9355539464156408
80,0.9377262853005068
81,0.940622737146995
82,0.943519188993483
83,0.945691527878349
84,0.9471397538015931
85,0.9478638667632151
86,0.9514844315713251
87,0.9536567704561911
88,0.9551049963794352
89,0.9558291093410572
90,0.9594496741491673
92,0.9608979000724113
93,0.9623461259956553
94,0.9630702389572773
95,0.9637943519188994
98,0.9645184648805214
99,0.9652425778421434
100,0.9666908037653874
102,0.9681390296886314
103,0.9688631426502534
104,0.9703113685734974
105,0.9717595944967415
106,0.9724837074583635
109,0.9739319333816076
111,0.9746560463432296
112,0.9768283852280956
113,0.9790007241129616
114,0.9804489500362057
115,0.9811730629978277
119,0.9818971759594497
120,0.9833454018826937
121,0.9840695148443157
123,0.9847936278059377
124,0.9855177407675597
128,0.9862418537291817
129,0.9869659666908037
130,0.9876900796524257
131,0.9898624185372918
132,0.9905865314989138
137,0.9913106444605359
139,0.9920347574221579
140,0.9927588703837799
142,0.9934829833454019
144,0.9942070963070239
146,0.9949312092686459
153,0.9956553222302679
160,0.99637943519189
163,0.997103548153512
170,0.997827661115134
178,0.998551774076756
218,0.999275887038378
219,1.0
