quality,acumulative
0,0.0029175784099197666
1,0.005105762217359592
2,0.0087527352297593
3,0.011670313639679067
4,0.015317286652078774
5,0.019693654266958426
6,0.024799416484318017
7,0.0262582056892779
8,0.028446389496717725
9,0.032093362509117436
10,0.03646973012399708
11,0.03865791393143691
12,0.04230488694383661
13,0.046681254558716266
14,0.049598832968636035
15,0.055433989788475566
16,0.058351568198395334
17,0.05981035740335521
18,0.06783369803063458
19,0.07293946024799416
20,0.07658643326039387
21,0.08606856309263311
22,0.08825674690007294
23,0.09044493070751276
24,0.10138584974471189
25,0.10430342815463166
26,0.11013858497447118
27,0.12253829321663019
28,0.12691466083150985
29,0.13129102844638948
30,0.13347921225382933
31,0.13420860685630925
32,0.13858497447118892
33,0.1473377097009482
34,0.15098468271334792
35,0.15536105032822758
36,0.16192560175054704
37,0.1648431801604668
38,0.16921954777534645
39,0.17578409919766594
40,0.17797228300510576
41,0.1787016776075857
42,0.18234865061998543
44,0.18599562363238512
45,0.19328956965718452
46,0.199854121079504
47,0.20277169948942378
48,0.2100656455142232
49,0.212253829321663
50,0.2137126185266229
51,0.2210065645514223
52,0.22465353756382203
53,0.22684172137126185
54,0.23924142961342085
55,0.2399708242159008
56,0.24215900802334062
57,0.25164113785557984
58,0.25455871626549964
59,0.2567469000729395
60,0.2633114514952589
62,0.26404084609773887
63,0.2713347921225383
64,0.2727935813274982
65,0.27571115973741794
66,0.28373450036469733
67,0.287381473377097
68,0.29029905178701676
69,0.29321663019693656
70,0.2939460247994165
71,0.29540481400437635
72,0.30196936542669583
73,0.30342815463165573
74,0.3056163384390955
75,0.31291028446389496
76,0.3150984682713348
77,0.31655725747629465
78,0.325309992706054
79,0.3282275711159737
80,0.3333333333333333
81,0.3428154631655726
82,0.34427425237053244
84,0.3508388037928519
85,0.3522975929978118
86,0.35521517140773157
87,0.3610503282275711
89,0.362509117432531
90,0.3676148796498906
91,0.3690736688548505
92,0.37345003646973013
93,0.3785557986870897
94,0.3822027716994894
95,0.3836615609044493
96,0.39314369073668853
97,0.3975200583515682
99,1.0
