quality,acumulative
0,0.002197802197802198
1,0.004395604395604396
2,0.008791208791208791
3,0.013186813186813187
4,0.01391941391941392
5,0.01611721611721612
6,0.020512820512820513
7,0.02271062271062271
8,0.027106227106227107
9,0.034432234432234435
10,0.035164835164835165
11,0.03882783882783883
12,0.041025641025641026
13,0.04468864468864469
14,0.04542124542124542
15,0.04908424908424908
16,0.05128205128205128
17,0.05347985347985348
18,0.05714285714285714
19,0.05787545787545788
20,0.06373626373626373
21,0.06813186813186813
22,0.07106227106227106
23,0.07472527472527472
24,0.07838827838827839
25,0.08278388278388278
26,0.08351648351648351
27,0.08937728937728938
28,0.09230769230769231
29,0.09523809523809523
30,0.09963369963369964
31,0.10329670329670329
32,0.11135531135531136
33,0.11721611721611722
34,0.12014652014652015
35,0.12454212454212454
36,0.13186813186813187
37,0.1347985347985348
38,0.13772893772893774
39,0.14358974358974358
40,0.14652014652014653
41,0.15018315018315018
42,0.15457875457875458
43,0.15604395604395604
44,0.15677655677655677
45,0.16556776556776556
46,0.16776556776556775
48,0.17435897435897435
49,0.17582417582417584
50,0.17802197802197803
51,0.1824175824175824
52,0.1838827838827839
53,0.18754578754578755
54,0.19706959706959706
55,0.1978021978021978
56,0.19926739926739928
57,0.20512820512820512
58,0.20805860805860807
59,0.210989010989011
60,0.21904761904761905
61,0.22197802197802197
62,0.22490842490842491
63,0.2315018315018315
64,0.2336996336996337
65,0.23516483516483516
66,0.24395604395604395
67,0.24761904761904763
68,0.24981684981684982
69,0.25274725274725274
72,0.2608058608058608
73,0.2622710622710623
74,0.26593406593406593
75,0.2717948717948718
76,0.27326007326007323
77,0.2754578754578755
78,0.28498168498168497
79,0.2879120879120879
80,0.29084249084249086
81,0.2989010989010989
82,0.30036630036630035
83,0.3018315018315018
84,0.30915750915750917
85,0.31062271062271063
86,0.3142857142857143
87,0.3194139194139194
88,0.3201465201465201
89,0.3230769230769231
90,0.32673992673992674
91,0.32893772893772893
92,0.3326007326007326
93,0.33992673992673994
94,0.34505494505494505
95,0.3465201465201465
96,0.34945054945054943
97,0.3516483516483517
98,0.3523809523809524
99,1.0
