depth,acumulative
1,0.0006432706740047173
2,0.0017153884640125794
3,0.002072761060681867
4,0.002501608176685012
5,0.0032163533700235868
6,0.004074047602029876
7,0.004931741834036166
8,0.005432063469373169
9,0.006575655778714888
10,0.0090772639553999
11,0.011221499535415624
12,0.013294260596097491
13,0.01615324136945179
14,0.019512543778143092
15,0.022871846186834393
16,0.025945250518190265
17,0.030019298120220143
18,0.032949753412908296
19,0.037524122650275174
20,0.04174111929097277
21,0.04745908083768137
22,0.05360588950039311
23,0.059466800085769426
24,0.06632835394181974
25,0.07268958616253306
26,0.0806947323279251
27,0.08784218426131084
28,0.09734829533271389
29,0.10621113573011222
30,0.11521692516617826
31,0.12479451075691515
32,0.1356586376956615
33,0.14516474876706453
34,0.1548138088771353
35,0.16596383389321706
36,0.17589879208062326
37,0.18719176613537275
38,0.20062897577013794
39,0.21349438925023229
40,0.22686012436566363
41,0.23765277678507613
42,0.2510899864198413
43,0.26431277249660495
44,0.27810735472803944
45,0.29068687013079836
46,0.303909656207562
47,0.31627474805231937
48,0.3286398398970767
49,0.34243442212851116
50,0.35494246301193627
51,0.36752197841469514
52,0.37981559574011864
53,0.39239511114287756
54,0.4062611678936459
55,0.4181974126224001
56,0.43020513187048814
57,0.4436423415052534
58,0.45650775498534774
59,0.4693016939461082
60,0.4826674290615396
61,0.49553284254163393
62,0.5083267815023944
63,0.5199056536344793
64,0.5312701022085626
65,0.5437066685726538
66,0.5549281681080694
67,0.5647916517761418
68,0.5753698806375527
69,0.5865913801729683
70,0.5980273032663855
71,0.6084625830891287
72,0.6189693374312057
73,0.6289042956186119
74,0.6386248302480165
75,0.6472017725680794
76,0.6560646129654778
77,0.663998284611536
78,0.6737902937602744
79,0.6809377456936602
80,0.6886569937817169
81,0.697090987063112
82,0.7043099135158316
83,0.7116003144878851
84,0.7196054606532771
85,0.7255378457579873
86,0.7326138231720392
87,0.7399756986634265
88,0.7464084054034736
89,0.7531270102208563
90,0.7589164462868987
91,0.764777356872275
92,0.769852047744979
93,0.775284111214352
94,0.7802158530483883
95,0.7856479165177614
96,0.7912229290258023
97,0.7963690944178401
98,0.8014437852905439
99,0.8073761703952541
100,0.8120934886712887
101,0.816953755985991
102,0.8208848545493531
103,0.82545922378672
104,0.8300335930240869
105,0.8341076406261168
106,0.838539060824816
107,0.8428990065041813
108,0.8466156815095418
109,0.8507612036309056
110,0.8554785219069402
111,0.8589807733542992
112,0.8634836680723322
113,0.8667000214423558
114,0.8698449002930455
115,0.8735615752984062
116,0.8768494031877636
