depth,acumulative
2,0.0036603221083455345
3,0.008784773060029283
4,0.01903367496339678
5,0.022693997071742314
6,0.0314787701317716
7,0.04319180087847731
8,0.05417276720351391
9,0.07174231332357248
10,0.08125915080527087
11,0.095900439238653
12,0.11566617862371889
13,0.13396778916544655
14,0.1500732064421669
15,0.16471449487554904
16,0.18814055636896046
17,0.21010248901903367
18,0.2335285505124451
19,0.2540263543191801
20,0.2745241581259151
21,0.3001464128843338
22,0.31551976573938506
23,0.33601756954612005
24,0.35431918008784774
25,0.3784773060029283
26,0.3945827232796486
27,0.4136163982430454
28,0.43191800878477304
29,0.445095168374817
30,0.4575402635431918
31,0.4751098096632504
32,0.493411420204978
33,0.5146412884333821
34,0.5263543191800878
35,0.5395314787701317
36,0.5592972181551976
37,0.5724743777452416
38,0.5878477306002928
39,0.595900439238653
40,0.6105417276720352
41,0.6193265007320644
42,0.6325036603221084
43,0.6427525622254758
44,0.6500732064421669
45,0.6603221083455344
46,0.6698389458272328
47,0.6793557833089312
48,0.6925329428989752
49,0.6998535871156661
50,0.7079062957540263
51,0.7181551976573939
52,0.7284040995607614
53,0.7342606149341142
54,0.7430453879941434
55,0.7496339677891655
56,0.7554904831625183
57,0.7613469985358712
58,0.767203513909224
59,0.7708638360175696
60,0.780380673499268
61,0.7833089311859444
62,0.787701317715959
63,0.7979502196193266
64,0.7986822840409956
65,0.8060029282576867
66,0.8118594436310396
67,0.8155197657393851
68,0.821376281112738
69,0.8243045387994143
70,0.8272327964860908
71,0.8301610541727672
72,0.8338213762811127
73,0.8389458272327965
74,0.8411420204978038
75,0.8469985358711567
76,0.8506588579795022
77,0.8535871156661786
78,0.8565153733528551
79,0.8587115666178624
80,0.8609077598828697
81,0.8638360175695461
82,0.8689604685212299
83,0.8726207906295754
84,0.8748169838945827
85,0.87701317715959
86,0.8792093704245973
87,0.8806734992679356
88,0.8850658857979502
89,0.8857979502196194
90,0.8887262079062958
91,0.890190336749634
92,0.8923865300146413
93,0.8938506588579795
94,0.8989751098096632
95,0.9011713030746705
96,0.904099560761347
97,0.9048316251830161
98,0.9077598828696926
99,0.9121522693997072
100,0.9143484626647145
101,0.91800878477306
102,0.9187408491947291
103,0.9194729136163983
104,0.924597364568082
105,0.9260614934114202
106,0.9267935578330894
108,0.9304538799414348
110,0.9326500732064422
111,0.9355783308931186
112,0.9370424597364568
113,0.9385065885797951
114,0.9399707174231332
116,0.9414348462664714
117,0.9443631039531479
118,0.9458272327964861
119,0.9472913616398243
120,0.9480234260614934
121,0.9509516837481699
122,0.9524158125915081
123,0.9531478770131772
124,0.9546120058565154
125,0.9553440702781845
126,0.9560761346998536
128,0.9568081991215227
129,0.9575402635431918
130,0.958272327964861
131,0.9597364568081991
132,0.9619326500732065
133,0.9633967789165446
134,0.9641288433382138
135,0.9648609077598829
136,0.9663250366032211
137,0.9677891654465594
138,0.9685212298682284
140,0.9692532942898975
144,0.9714494875549048
145,0.972913616398243
146,0.9743777452415813
147,0.9751098096632503
150,0.9758418740849195
155,0.9780380673499268
157,0.9787701317715959
162,0.9795021961932651
164,0.9802342606149341
170,0.9809663250366032
173,0.9824304538799414
176,0.9831625183016105
183,0.9838945827232797
185,0.9846266471449487
186,0.9853587115666179
187,0.986822840409956
188,0.9875549048316252
191,0.9882869692532943
192,0.9890190336749634
195,0.9897510980966325
199,0.9904831625183016
209,0.9912152269399708
212,0.9919472913616398
214,0.9926793557833089
218,0.9934114202049781
226,0.9941434846266471
229,0.9948755490483162
232,0.9956076134699854
243,0.9963396778916545
245,0.9970717423133236
250,0.9978038067349927
254,0.9985358711566618
269,0.9992679355783309
325,1.0
