quality,acumulative
0,0.0029282576866764276
1,0.005124450951683748
2,0.010248901903367497
3,0.013177159590043924
4,0.019765739385065886
5,0.024890190336749635
6,0.0314787701317716
7,0.03587115666178624
8,0.03806734992679356
9,0.04172767203513909
10,0.04465592972181552
11,0.04685212298682284
12,0.05490483162518302
13,0.057833089311859445
14,0.05929721815519766
15,0.06149341142020498
16,0.06515373352855051
17,0.06881405563689605
18,0.07613469985358712
19,0.08199121522693997
20,0.0849194729136164
21,0.09150805270863836
22,0.09443631039531479
23,0.095900439238653
24,0.10175695461200586
25,0.1054172767203514
26,0.10980966325036604
27,0.11566617862371889
28,0.11932650073206442
29,0.12225475841874085
30,0.12884333821376281
31,0.13103953147877012
32,0.13323572474377746
33,0.1376281112737921
34,0.14128843338213762
35,0.14275256222547583
36,0.14714494875549047
37,0.1500732064421669
38,0.15300146412884333
39,0.15885797950219618
40,0.16544655929721816
41,0.1683748169838946
42,0.1720351390922401
43,0.17496339677891654
44,0.17642752562225475
45,0.1822840409956076
46,0.18374816983894582
47,0.18960468521229867
48,0.19619326500732065
49,0.19912152269399708
50,0.2005856515373353
51,0.20937042459736457
52,0.2108345534407028
53,0.2144948755490483
54,0.22108345534407028
55,0.2240117130307467
56,0.22547584187408493
57,0.232796486090776
58,0.2349926793557833
59,0.23718887262079064
60,0.24597364568081992
61,0.24816983894582723
62,0.25109809663250365
63,0.2591508052708638
64,0.26281112737920936
65,0.2664714494875549
66,0.27159590043923865
67,0.2745241581259151
68,0.2781844802342606
69,0.28184480234260617
70,0.2840409956076135
71,0.2847730600292826
72,0.2913616398243045
73,0.2935578330893119
74,0.2972181551976574
75,0.3052708638360176
76,0.3067349926793558
77,0.31112737920937045
78,0.3162518301610542
79,0.3184480234260615
80,0.3191800878477306
81,0.32210834553440704
82,0.32503660322108346
83,0.32723279648609077
84,0.33528550512445093
86,0.3389458272327965
87,0.3462664714494876
88,0.34773060029282576
89,0.349194729136164
90,0.35505124450951686
91,0.35724743777452417
92,0.3579795021961933
93,0.36383601756954614
94,0.36749633967789164
95,0.369692532942899
96,0.3726207906295754
97,0.37481698389458273
98,0.3784773060029283
99,1.0
