quality,acumulative
2,7.184424168402903e-05
3,0.0002873769667361161
6,0.0005747539334722322
7,0.0008621309002083483
8,0.0009339751418923774
9,0.0022271714922048997
10,0.002370859975572958
11,0.002730081183993103
12,0.0032329908757813062
13,0.003520367842517422
15,0.004957252676198003
16,0.005029096917882032
17,0.005244629642934119
18,0.006753358718298729
19,0.006825202959982757
20,0.006968891443350816
21,0.008262087793663338
22,0.008333932035347366
23,0.008621309002083483
24,0.01041741504418421
25,0.010489259285868238
26,0.010561103527552266
27,0.012716430778073138
28,0.012860119261441195
29,0.013003807744809253
30,0.01544651196206624
31,0.015733888928802356
32,0.016021265895538473
33,0.0183202816294274
34,0.018607658596163517
35,0.018966879804583663
36,0.022056182196996912
37,0.02212802643868094
38,0.022271714922048998
39,0.025361017314462247
41,0.02564839428119836
42,0.029025073640347725
43,0.0294561390904519
44,0.029671671815503987
45,0.03312019541633738
46,0.033263883899705436
47,0.03347941662475753
48,0.037143472950643006
49,0.03728716143401106
50,0.0378619153674833
51,0.042603635318629214
52,0.04274732380199727
53,0.04310654501041741
54,0.04792010920324736
55,0.04799195344493139
56,0.04849486313671959
57,0.053523960054601624
58,0.05381133702133774
59,0.054457935196494
60,0.05898412242258783
61,0.059271499389323946
62,0.060061786047848266
63,0.06351030964868166
64,0.06401321934046986
65,0.06465981751562612
66,0.06990444715856024
67,0.07019182412529636
68,0.07076657805876858
69,0.07615489618507076
70,0.07644227315180688
71,0.07744809253538329
72,0.08362669732020979
73,0.08398591852862992
74,0.08470436094547022
75,0.09081112148861269
76,0.09102665421366478
77,0.0918169408721891
78,0.09612759537323083
79,0.09641497233996695
80,0.09684603779007113
81,0.10230620015805733
82,0.10252173288310942
83,0.10403046195847403
84,0.10920324735972411
85,0.10941878008477621
86,0.11020906674330053
87,0.1150944751778145
88,0.11545369638623465
89,0.11631582728644299
90,0.121273079962641
91,0.12199152237948128
92,0.12371578417989798
93,0.12852934837272792
94,0.12903225806451613
95,0.13039729865651267
96,0.1351390186076586
97,0.13549823981607875
98,0.1366477476830232
99,1.0
