depth,acumulative
1,0.00028830906732016723
2,0.001801931670751045
3,0.0023785498053913797
4,0.0031713997405218393
5,0.004036326942482341
6,0.00518956321176301
7,0.007423958483494306
8,0.010955744558166355
9,0.01398298976502811
10,0.0175868531065302
11,0.021767334582672625
12,0.02594781605881505
13,0.03135361107106818
14,0.037840565085771945
15,0.04519244630243621
16,0.052039786651290186
17,0.059031281533804235
18,0.06609485368314834
19,0.07503243477007351
20,0.08418624765748883
21,0.09254721060977368
22,0.10083609629522848
23,0.11078275911777426
24,0.12289173994522128
25,0.13255009370044687
26,0.1436499927922733
27,0.15388496468213925
28,0.16448032290615539
29,0.1744990629955312
30,0.18660804382297824
31,0.19705924751333428
32,0.2084474556724809
33,0.2196915092979674
34,0.23115179472394407
35,0.2417471529479602
36,0.2524145884388064
37,0.2645956465330835
38,0.2753351592907597
39,0.28484935851232523
40,0.2940752486665706
41,0.30488683869107686
42,0.31562635144875306
43,0.32600547787227907
44,0.3356638316275047
45,0.34546633991639036
46,0.3548363846042958
47,0.36305319302292055
48,0.37285570131180623
49,0.3812166642640911
50,0.3907308634856566
51,0.40031713997405216
52,0.408606025659507
53,0.41848061121522273
54,0.4283551967709385
55,0.4367882369900533
56,0.444860890875018
57,0.4535822401614531
58,0.46230358944788813
59,0.4708807842006631
60,0.4789534380856278
61,0.48623324203546203
62,0.4932247369179761
63,0.5005766181346404
64,0.5072798039498342
65,0.5139829897650281
66,0.5203257892460718
67,0.5280380567968863
68,0.5348133198789102
69,0.5422372783624045
70,0.5473547643073374
71,0.5546345682571717
72,0.5609773677382154
73,0.5664552400172985
74,0.5717889577627217
75,0.5782759117774254
76,0.5833933977223583
77,0.5905290471385325
78,0.5971601556868964
79,0.6035750324347701
80,0.6092691365143433
81,0.6161164768631974
82,0.6217385036759406
83,0.6284416894911345
84,0.6347124117053481
85,0.6408389793859017
86,0.6468934697996253
87,0.6530921147470088
88,0.658714141559752
89,0.6643361683724953
90,0.6697419633847485
91,0.6737782903272308
92,0.6781750036038633
93,0.6829321032146461
94,0.6876171255585988
95,0.6925183797030416
96,0.6969871702465043
97,0.7009514199221566
98,0.7047715150641488
99,0.7095286146749316
100,0.7139974052183942
101,0.7183941184950267
102,0.7226466772379991
103,0.7260343087790111
104,0.7292777857863629
105,0.7338907308634857
106,0.737927057805968
107,0.7416750756811302
108,0.7444860890875018
109,0.7477295660948536
110,0.7514055067031858
111,0.7558022199798183
112,0.7585411561193599
113,0.762000864927202
114,0.7661813464033443
115,0.7692806688770362
116,0.7735332276200086
117,0.7772091682283407
118,0.7802364134352026
119,0.7841285858440248
120,0.7878045264523569
121,0.7916966988611792
122,0.7952284849358512
123,0.7981115756090529
124,0.8017875162173851
125,0.8042381432896064
126,0.8061842294940176
127,0.8091393974340493
128,0.8113017154389506
129,0.8143289606458123
130,0.8177886694536544
131,0.8200951419922157
132,0.8234106962663976
133,0.8261496324059392
134,0.8284561049445005
135,0.8319878910191726
136,0.834438518091394
137,0.8366729133631253
138,0.8391235404353466
139,0.8420787083753785
140,0.8443851809139398
141,0.8467637307193311
142,0.8492864350583826
143,0.8510162894623036
144,0.8533227620008649
145,0.8557013118062563
146,0.8573590889433472
147,0.8592330978809284
148,0.86189995675364
149,0.863701888424391
150,0.8659362836961222
151,0.8683869107683436
152,0.8704771515064149
153,0.8728557013118062
154,0.8754504829176878
155,0.8777569554562491
156,0.87941473259334
157,0.8815770505982413
158,0.8834510595358224
159,0.8851809139397434
160,0.8869828456104945
161,0.8890010090817356
162,0.8912354043534669
163,0.8932535678247081
164,0.8945509586276489
165,0.8966411993657201
166,0.8987314401037912
167,0.900028830906732
168,0.9014703762433328
169,0.903488539714574
170,0.905146316851665
171,0.9067320167219259
172,0.9081735620585267
173,0.9094709528614675
174,0.9111287299985584
175,0.911993657200519
176,0.91372351160444
177,0.915525443275191
178,0.917111143145452
179,0.9186968430157129
180,0.9203546201528038
181,0.9220844745567248
182,0.9235980971601557
183,0.9243188698284561
184,0.9255441833645668
185,0.9266253423670174
186,0.9282831195041084
187,0.929220123972899
188,0.9305895920426698
