quality,acumulative
1,7.172572084349448e-05
3,0.0012910629751829005
5,0.0013627886960263951
6,0.004088366088079185
7,0.00416009180892268
8,0.004231817529766174
9,0.0053794290632620855
10,0.0054511547841055805
11,0.005522880504949075
12,0.005881509109166547
13,0.0059532348300100416
15,0.006455314875914503
18,0.007316023526036436
19,0.007602926409410415
20,0.007674652130253909
21,0.008893989384593315
23,0.009037440826280304
24,0.01025677808061971
27,0.011619566776646105
28,0.011763018218333095
29,0.011834743939176589
30,0.012910629751829005
31,0.012982355472672501
33,0.01362788696026395
34,0.013699612681107445
35,0.013771338401950939
36,0.015564481423038302
37,0.015707932864725292
38,0.016066561468942763
39,0.01793143021087362
40,0.018003155931717113
41,0.01843351025677808
42,0.020226653277865443
43,0.020298378998708937
44,0.02037010471955243
45,0.022163247740639793
46,0.022378424903170276
47,0.023023956390761727
48,0.02510400229522307
49,0.025390905178597045
50,0.025606082341127528
51,0.02840338545402381
53,0.02883373977908478
54,0.030842059962702624
55,0.030913785683546118
56,0.031128962846076604
57,0.03342418591306843
58,0.03363936307559891
59,0.03414144312150337
60,0.03722564911777363
61,0.03729737483861713
62,0.037584277721991105
63,0.040596757997417875
64,0.04074020943910486
65,0.0415291923683833
66,0.045043752689714535
67,0.045258929852245014
68,0.04583273561899297
69,0.04992110170707215
70,0.05006455314875914
71,0.05085353607803758
72,0.05558743365370822
73,0.055730885095395206
74,0.05630469086214317
75,0.06003442834600488
76,0.06017787978769187
77,0.06118203987950079
78,0.0662028403385454
79,0.0663462917802324
80,0.06684837182613686
81,0.07072156075168555
82,0.07100846363505953
83,0.07122364079759001
84,0.0753120068856692
85,0.07559890976904318
86,0.07638789269832162
87,0.08040453306555731
88,0.0804762587864008
89,0.08155214459905322
90,0.08607086501219337
91,0.08635776789556734
92,0.08729020226653278
93,0.09374551714244728
94,0.09388896858413427
95,0.09482140295509969
96,0.0998422034141443
97,0.10034428346004877
98,0.10192224931860565
99,1.0
